Timestamp,UserID,Role,Resource Accessed,Action,Location,MFA Used,Success,Risk Score
2025-03-29 18:29:14,u092,Guest,/files/projectX.docx,upload,CN,False,False,0.43
2025-03-28 11:41:18,u069,Admin,/email/inbox,login,DE,True,True,0.56
2025-03-15 07:34:07,u087,Employee,/admin/panel,login,IN,True,False,0.16
2025-04-04 11:09:31,u036,Admin,/vpn/connect,logout,IN,True,False,0.16
2025-03-28 06:25:11,u064,Contractor,/admin/panel,upload,CN,True,False,0.39
2025-03-27 04:29:48,u091,Admin,/dev/api,delete,CN,True,True,0.59
2025-04-09 18:20:50,u018,Contractor,/vpn/connect,download,IN,False,False,0.02
2025-04-09 05:59:28,u083,Employee,/dev/api,delete,DE,True,True,0.65
2025-04-10 13:47:30,u089,Admin,/files/projectX.docx,upload,IN,False,True,0.36
2025-03-30 02:05:53,u002,Contractor,/email/inbox,login,CN,False,False,0.93
2025-03-31 06:26:56,u013,Guest,/admin/panel,logout,US,False,True,1.0
2025-03-23 21:02:06,u033,Contractor,/vpn/connect,delete,UK,False,True,0.92
2025-04-04 14:38:43,u069,Employee,/vpn/connect,download,UK,False,True,0.64
2025-03-21 12:47:01,u087,Admin,/email/inbox,upload,UK,True,True,0.57
2025-03-14 22:35:20,u002,Employee,/files/projectX.docx,logout,IN,False,False,0.36
2025-04-08 11:26:19,u076,Contractor,/admin/panel,logout,DE,True,False,0.78
2025-03-22 04:39:31,u027,Guest,/files/projectX.docx,download,US,False,True,0.15
2025-04-10 23:57:27,u071,Admin,/dev/api,download,DE,True,False,0.03
2025-04-02 07:14:37,u075,Employee,/dev/api,login,UK,True,True,0.14
2025-04-01 04:12:36,u037,Employee,/admin/panel,download,UK,False,True,0.82
2025-04-06 04:26:02,u022,Admin,/dev/api,download,UK,True,True,0.22
2025-03-16 10:03:21,u018,Admin,/admin/panel,delete,UK,True,False,0.87
2025-04-10 21:59:33,u026,Admin,/admin/panel,download,US,True,False,0.91
2025-04-03 15:16:26,u004,Employee,/dev/api,logout,DE,False,False,0.16
2025-04-13 11:12:00,u077,Contractor,/files/projectX.docx,login,US,False,True,0.66
2025-03-25 17:40:26,u022,Admin,/admin/panel,delete,UK,True,True,0.68
2025-03-15 09:57:55,u062,Employee,/dev/api,upload,CN,True,False,0.13
2025-04-01 05:42:08,u026,Employee,/email/inbox,logout,US,False,True,0.92
2025-04-09 08:07:22,u086,Guest,/admin/panel,download,US,False,True,0.69
2025-03-22 08:22:04,u016,Employee,/admin/panel,delete,CN,False,True,0.48
2025-03-24 02:18:09,u039,Employee,/admin/panel,logout,UK,True,False,0.32
2025-03-31 20:40:26,u065,Guest,/vpn/connect,delete,UK,False,True,0.53
2025-04-07 18:43:03,u013,Admin,/email/inbox,delete,DE,True,False,0.65
2025-03-15 13:59:03,u051,Guest,/dev/api,download,DE,False,False,0.4
2025-03-26 18:00:55,u084,Admin,/admin/panel,login,IN,True,False,0.42
2025-04-11 09:35:49,u058,Contractor,/admin/panel,download,UK,False,True,0.4
2025-03-26 09:43:33,u056,Contractor,/files/projectX.docx,logout,UK,False,True,0.07
2025-03-27 23:27:59,u060,Contractor,/admin/panel,delete,US,False,True,0.18
2025-03-23 15:23:18,u063,Employee,/files/projectX.docx,delete,UK,True,False,0.56
2025-04-04 00:59:50,u090,Guest,/files/projectX.docx,logout,IN,False,False,0.13
2025-03-18 10:28:17,u051,Guest,/vpn/connect,download,DE,True,True,0.39
2025-04-11 11:26:23,u099,Guest,/email/inbox,delete,CN,False,True,0.38
2025-04-05 09:50:59,u021,Contractor,/files/projectX.docx,upload,US,False,True,0.74
2025-03-26 03:29:50,u098,Guest,/files/projectX.docx,upload,IN,False,True,0.12
2025-04-05 11:34:03,u003,Admin,/email/inbox,logout,US,True,False,0.12
2025-04-08 08:35:35,u004,Admin,/vpn/connect,delete,CN,False,True,0.71
2025-03-19 12:40:56,u090,Admin,/vpn/connect,logout,IN,True,True,0.37
2025-03-23 19:02:39,u080,Contractor,/email/inbox,upload,UK,False,False,0.05
2025-03-22 15:19:22,u012,Contractor,/email/inbox,upload,CN,False,False,0.78
2025-04-05 00:53:51,u066,Admin,/dev/api,delete,DE,True,True,0.37
2025-03-17 19:40:51,u055,Admin,/dev/api,upload,IN,True,False,0.26
2025-04-04 08:52:44,u031,Guest,/email/inbox,logout,IN,True,False,0.04
2025-04-02 19:35:27,u027,Admin,/admin/panel,delete,UK,True,False,0.27
2025-03-27 20:24:51,u083,Admin,/files/projectX.docx,download,DE,True,False,0.53
2025-03-26 22:04:58,u044,Contractor,/files/projectX.docx,upload,US,False,False,0.64
2025-04-04 21:04:37,u024,Employee,/email/inbox,delete,CN,False,True,0.48
2025-03-31 22:38:34,u015,Guest,/vpn/connect,logout,US,True,False,0.5
2025-04-13 06:01:19,u014,Admin,/files/projectX.docx,delete,US,True,False,0.16
2025-03-30 13:33:11,u081,Employee,/dev/api,upload,UK,True,True,0.64
2025-03-19 01:16:24,u053,Contractor,/vpn/connect,upload,US,False,False,0.77
2025-03-29 13:23:09,u071,Guest,/email/inbox,delete,IN,True,True,0.09
2025-03-16 02:47:30,u078,Contractor,/files/projectX.docx,logout,IN,False,True,0.67
2025-04-07 13:30:28,u076,Employee,/files/projectX.docx,delete,IN,False,True,0.48
2025-03-15 04:27:47,u015,Admin,/files/projectX.docx,login,IN,True,True,0.76
2025-03-26 19:36:14,u014,Guest,/vpn/connect,download,IN,False,False,0.11
2025-03-24 11:56:51,u097,Contractor,/admin/panel,upload,US,False,False,0.81
2025-04-02 23:16:05,u008,Contractor,/files/projectX.docx,logout,UK,True,False,0.12
2025-04-02 10:08:00,u016,Admin,/dev/api,delete,US,True,False,0.01
2025-04-04 19:12:26,u097,Employee,/email/inbox,download,DE,True,True,0.03
2025-04-02 13:12:20,u062,Employee,/dev/api,login,CN,True,False,0.07
2025-03-16 12:26:31,u005,Employee,/files/projectX.docx,logout,DE,False,True,0.85
2025-04-11 22:33:53,u042,Guest,/files/projectX.docx,download,IN,True,False,0.76
2025-04-06 05:48:42,u039,Employee,/vpn/connect,download,DE,True,True,0.61
2025-03-31 20:48:07,u091,Admin,/email/inbox,login,CN,True,False,0.35
2025-04-11 06:22:10,u097,Contractor,/dev/api,upload,IN,False,True,0.21
2025-03-20 19:25:52,u061,Contractor,/vpn/connect,download,CN,False,False,0.67
2025-04-11 01:16:27,u091,Contractor,/vpn/connect,login,DE,False,True,0.29
2025-03-28 03:59:01,u069,Guest,/files/projectX.docx,download,UK,True,False,0.19
2025-03-30 13:57:55,u015,Guest,/admin/panel,delete,UK,True,True,0.09
2025-03-15 19:59:44,u035,Admin,/admin/panel,upload,US,False,False,0.01
2025-04-02 23:29:39,u097,Guest,/email/inbox,delete,UK,False,False,0.17
2025-04-06 15:36:44,u058,Guest,/dev/api,download,US,True,True,0.65
2025-04-08 23:29:55,u050,Guest,/vpn/connect,download,CN,False,False,0.52
2025-03-21 05:21:55,u080,Guest,/vpn/connect,download,UK,False,False,0.5
2025-03-16 16:08:03,u046,Contractor,/dev/api,upload,UK,False,True,0.09
2025-03-18 14:36:58,u055,Contractor,/email/inbox,login,CN,False,True,0.9
2025-04-11 03:01:35,u022,Guest,/dev/api,delete,CN,True,False,0.03
2025-03-31 12:28:21,u029,Guest,/vpn/connect,download,CN,True,False,0.31
2025-04-01 04:18:11,u070,Contractor,/files/projectX.docx,logout,CN,False,False,0.2
2025-03-14 20:55:03,u058,Contractor,/vpn/connect,upload,UK,True,False,0.36
2025-03-18 00:30:30,u093,Employee,/vpn/connect,login,IN,True,True,0.69
2025-03-23 21:56:59,u018,Employee,/admin/panel,download,IN,False,True,0.76
2025-03-20 00:47:11,u046,Employee,/vpn/connect,login,DE,True,False,0.3
2025-04-09 21:33:10,u090,Guest,/vpn/connect,logout,IN,True,False,0.3
2025-04-06 12:33:24,u051,Admin,/vpn/connect,upload,IN,True,True,0.17
2025-03-16 17:55:17,u040,Admin,/admin/panel,upload,DE,True,True,0.93
2025-03-29 22:08:21,u069,Guest,/email/inbox,download,UK,True,False,0.12
2025-03-15 21:15:49,u023,Contractor,/vpn/connect,upload,US,True,False,0.84
2025-03-29 22:27:09,u049,Contractor,/dev/api,upload,US,True,True,0.01
2025-04-02 17:09:05,u030,Employee,/files/projectX.docx,logout,CN,True,True,0.38
2025-03-20 17:38:01,u020,Contractor,/vpn/connect,upload,CN,True,False,0.65
2025-03-28 00:10:38,u068,Guest,/email/inbox,download,IN,False,False,0.81
2025-04-03 09:11:33,u087,Guest,/files/projectX.docx,delete,DE,True,False,0.65
2025-03-21 13:16:42,u038,Admin,/vpn/connect,login,US,False,True,0.3
2025-04-12 13:40:50,u071,Admin,/email/inbox,download,US,True,False,0.65
2025-03-21 19:31:13,u013,Contractor,/files/projectX.docx,download,IN,True,False,0.17
2025-04-03 06:36:49,u001,Contractor,/admin/panel,logout,CN,True,False,0.46
2025-03-29 12:18:45,u055,Contractor,/files/projectX.docx,download,CN,True,True,0.78
2025-04-08 11:36:51,u077,Admin,/dev/api,login,CN,False,False,0.68
2025-03-17 13:24:39,u038,Employee,/vpn/connect,download,CN,True,False,0.13
2025-03-22 13:29:19,u039,Admin,/vpn/connect,login,UK,False,True,0.46
2025-03-20 17:45:50,u085,Admin,/email/inbox,delete,UK,False,True,0.94
2025-03-21 03:45:10,u091,Admin,/email/inbox,download,DE,True,True,0.25
2025-04-06 23:57:48,u028,Contractor,/dev/api,delete,US,False,False,0.25
2025-03-16 22:06:29,u006,Admin,/email/inbox,upload,DE,False,True,0.98
2025-04-08 21:04:12,u071,Guest,/vpn/connect,delete,UK,False,True,0.97
2025-03-16 18:19:49,u022,Guest,/files/projectX.docx,upload,DE,True,True,0.57
2025-04-10 14:14:33,u003,Employee,/dev/api,download,UK,False,True,0.91
2025-04-02 10:52:43,u051,Admin,/files/projectX.docx,download,US,False,True,0.75
2025-03-23 09:39:21,u081,Admin,/files/projectX.docx,delete,CN,False,False,0.01
2025-03-31 09:17:07,u012,Contractor,/admin/panel,logout,US,False,True,0.99
2025-04-12 02:17:10,u034,Guest,/vpn/connect,download,US,False,False,0.26
2025-03-18 16:09:02,u008,Admin,/dev/api,logout,DE,False,True,0.96
2025-03-18 13:44:21,u038,Employee,/email/inbox,login,DE,False,True,0.57
2025-04-10 19:53:35,u096,Guest,/vpn/connect,download,DE,False,False,0.85
2025-03-23 02:54:10,u003,Guest,/files/projectX.docx,logout,IN,True,True,0.81
2025-03-27 13:06:35,u083,Employee,/email/inbox,logout,CN,False,True,0.27
2025-03-24 10:34:08,u032,Admin,/admin/panel,upload,DE,True,True,0.32
2025-03-27 07:43:42,u090,Guest,/admin/panel,login,UK,True,False,0.68
2025-03-30 13:45:30,u083,Contractor,/email/inbox,login,CN,False,False,0.37
2025-03-26 23:28:36,u032,Contractor,/files/projectX.docx,logout,DE,True,False,0.69
2025-03-27 05:43:32,u075,Contractor,/vpn/connect,delete,UK,True,True,0.47
2025-04-08 18:32:21,u044,Contractor,/files/projectX.docx,download,DE,False,True,0.46
2025-04-05 19:31:09,u035,Contractor,/admin/panel,upload,UK,True,True,0.61
2025-03-22 04:30:07,u036,Employee,/vpn/connect,login,IN,True,True,0.23
2025-04-05 10:36:06,u058,Employee,/admin/panel,download,DE,True,False,0.99
2025-04-10 11:39:20,u086,Admin,/admin/panel,upload,IN,False,False,0.06
2025-03-22 01:43:47,u016,Contractor,/dev/api,download,DE,True,True,0.48
2025-03-16 12:39:22,u013,Contractor,/admin/panel,logout,DE,False,False,0.79
2025-04-12 01:50:34,u098,Admin,/dev/api,login,IN,True,False,0.71
2025-03-23 05:51:47,u024,Employee,/email/inbox,delete,DE,True,True,0.15
2025-04-08 12:27:54,u097,Guest,/files/projectX.docx,logout,UK,True,False,0.14
2025-03-16 07:03:27,u011,Contractor,/email/inbox,download,IN,True,False,0.42
2025-03-29 23:56:34,u049,Guest,/email/inbox,logout,DE,False,True,0.45
2025-03-18 03:09:11,u068,Contractor,/email/inbox,logout,US,True,True,0.5
2025-03-24 00:24:44,u030,Guest,/dev/api,download,DE,True,True,0.51
2025-04-05 19:35:56,u072,Admin,/email/inbox,login,US,False,True,0.16
2025-04-13 07:25:27,u085,Admin,/vpn/connect,delete,CN,False,False,0.07
2025-03-26 05:48:47,u065,Guest,/dev/api,delete,US,True,False,0.12
2025-04-05 22:04:21,u092,Contractor,/admin/panel,login,CN,True,True,0.87
2025-04-09 00:09:46,u047,Guest,/email/inbox,delete,DE,False,True,0.47
2025-03-22 09:23:06,u009,Employee,/email/inbox,logout,IN,False,False,0.11
2025-03-30 20:25:54,u026,Guest,/files/projectX.docx,login,US,False,False,0.13
2025-03-21 04:49:30,u070,Employee,/files/projectX.docx,download,CN,False,True,0.25
2025-04-06 18:49:43,u049,Guest,/dev/api,upload,CN,True,False,0.77
2025-04-10 15:22:35,u087,Admin,/files/projectX.docx,upload,IN,False,False,0.07
2025-03-17 10:17:03,u048,Admin,/admin/panel,login,DE,True,True,0.64
2025-04-10 00:50:22,u091,Admin,/vpn/connect,upload,DE,True,True,0.82
2025-03-18 15:42:18,u086,Employee,/admin/panel,delete,UK,True,False,0.46
2025-04-08 18:48:46,u083,Guest,/admin/panel,login,DE,False,True,0.71
2025-03-31 07:45:09,u076,Employee,/admin/panel,login,UK,False,True,0.24
2025-03-14 18:32:58,u021,Guest,/vpn/connect,download,DE,False,True,0.63
2025-03-18 12:52:28,u100,Employee,/admin/panel,logout,IN,False,True,0.49
2025-03-19 16:49:47,u035,Guest,/dev/api,download,UK,True,True,0.31
2025-04-04 10:01:40,u010,Contractor,/files/projectX.docx,login,UK,False,False,0.12
2025-04-13 03:31:09,u006,Guest,/vpn/connect,delete,DE,True,False,0.98
2025-03-31 18:09:55,u085,Admin,/email/inbox,download,UK,False,True,0.09
2025-04-11 08:06:01,u090,Guest,/email/inbox,download,IN,False,False,0.97
2025-04-05 13:48:44,u074,Admin,/files/projectX.docx,upload,UK,False,True,0.22
2025-03-30 22:55:36,u073,Admin,/admin/panel,download,IN,False,False,0.81
2025-04-02 00:09:39,u099,Admin,/vpn/connect,login,CN,True,False,0.84
2025-04-08 12:40:16,u007,Guest,/files/projectX.docx,logout,IN,False,False,0.04
2025-04-01 05:30:26,u079,Employee,/email/inbox,login,DE,True,False,0.77
2025-03-20 10:08:57,u021,Contractor,/admin/panel,upload,IN,False,False,0.91
2025-03-21 06:15:38,u038,Employee,/dev/api,download,CN,True,False,0.88
2025-03-30 00:53:17,u012,Guest,/files/projectX.docx,delete,US,True,True,0.15
2025-03-15 18:09:35,u022,Contractor,/vpn/connect,download,DE,True,False,0.31
2025-03-23 12:25:34,u003,Admin,/admin/panel,login,CN,False,False,0.51
2025-03-20 17:26:05,u026,Guest,/admin/panel,download,UK,True,True,0.73
2025-03-15 14:03:12,u069,Contractor,/email/inbox,download,IN,True,False,0.32
2025-03-31 01:21:09,u068,Admin,/dev/api,upload,UK,True,False,0.75
2025-04-13 03:26:45,u073,Employee,/files/projectX.docx,login,CN,True,True,0.7
2025-03-24 00:56:36,u049,Admin,/admin/panel,download,DE,True,True,0.53
2025-03-16 19:06:32,u049,Contractor,/admin/panel,download,UK,True,True,0.68
2025-04-03 17:50:13,u064,Contractor,/email/inbox,logout,IN,True,False,0.74
2025-03-17 15:57:49,u023,Employee,/email/inbox,upload,IN,False,False,0.88
2025-03-29 18:19:15,u088,Guest,/dev/api,download,US,False,False,0.6
2025-04-02 13:30:02,u047,Guest,/email/inbox,logout,IN,True,True,0.41
2025-03-17 04:32:10,u093,Contractor,/email/inbox,login,UK,True,True,0.36
2025-04-12 19:15:22,u003,Employee,/admin/panel,upload,DE,False,True,0.77
2025-03-22 19:36:17,u083,Contractor,/dev/api,logout,DE,False,True,0.07
2025-04-01 00:38:50,u070,Contractor,/dev/api,upload,DE,False,False,0.13
2025-03-18 09:53:08,u095,Admin,/email/inbox,logout,UK,True,True,0.44
2025-04-03 11:18:02,u090,Guest,/admin/panel,logout,US,False,False,0.74
2025-03-17 06:36:17,u044,Contractor,/dev/api,logout,IN,False,False,0.26
2025-04-05 01:08:35,u008,Admin,/admin/panel,upload,DE,True,False,0.89
2025-03-31 21:15:53,u049,Admin,/admin/panel,download,UK,True,True,0.49
2025-04-12 23:33:32,u015,Contractor,/dev/api,upload,CN,False,False,0.42
2025-03-27 01:44:39,u074,Admin,/vpn/connect,logout,UK,True,False,0.59
2025-03-29 16:33:33,u052,Admin,/dev/api,logout,DE,True,True,0.2
2025-04-10 23:19:02,u071,Admin,/email/inbox,login,UK,False,False,0.92
2025-04-05 16:12:33,u055,Guest,/email/inbox,login,DE,False,True,0.07
2025-04-03 15:57:42,u035,Guest,/admin/panel,download,UK,True,True,0.51
2025-03-23 10:10:27,u039,Guest,/files/projectX.docx,login,CN,False,True,0.31
2025-03-16 03:26:15,u082,Admin,/vpn/connect,upload,DE,True,False,0.93
2025-04-05 16:18:55,u099,Admin,/admin/panel,delete,CN,True,True,0.17
2025-03-27 11:26:20,u058,Admin,/vpn/connect,download,CN,False,False,0.39
2025-03-23 21:37:25,u045,Contractor,/admin/panel,login,US,True,False,0.29
2025-04-02 11:20:17,u021,Employee,/dev/api,upload,US,False,False,0.33
2025-03-17 18:21:22,u084,Guest,/vpn/connect,login,US,False,False,0.92
2025-04-01 00:19:40,u020,Contractor,/admin/panel,logout,DE,False,True,0.17
2025-03-19 07:53:11,u048,Employee,/vpn/connect,delete,CN,False,False,0.01
2025-03-20 15:24:50,u014,Guest,/admin/panel,download,UK,True,False,0.92
2025-03-15 22:11:32,u015,Guest,/admin/panel,logout,US,True,True,0.01
2025-03-31 16:22:34,u024,Admin,/dev/api,logout,US,False,True,0.14
2025-03-15 16:32:32,u039,Guest,/dev/api,login,DE,True,False,0.29
2025-03-23 06:00:14,u025,Contractor,/dev/api,delete,IN,False,False,0.01
2025-04-03 06:06:04,u071,Guest,/files/projectX.docx,download,US,False,True,0.9
2025-04-13 13:23:27,u055,Contractor,/vpn/connect,upload,DE,False,True,0.5
2025-03-15 07:34:55,u040,Admin,/dev/api,logout,IN,False,True,0.18
2025-03-30 07:46:33,u040,Contractor,/files/projectX.docx,download,IN,True,True,0.92
2025-04-05 19:30:56,u095,Contractor,/email/inbox,login,US,False,False,0.84
2025-04-10 13:12:03,u060,Guest,/vpn/connect,delete,UK,False,True,0.56
2025-04-07 17:36:04,u064,Employee,/admin/panel,delete,IN,False,False,0.56
2025-04-06 18:53:00,u066,Admin,/email/inbox,upload,IN,False,False,0.11
2025-03-18 13:24:51,u060,Employee,/dev/api,login,CN,False,False,0.48
2025-03-17 03:56:43,u088,Guest,/dev/api,login,CN,False,True,0.24
2025-04-09 15:43:04,u012,Admin,/admin/panel,upload,IN,True,False,0.32
2025-04-03 03:58:07,u035,Admin,/vpn/connect,upload,DE,True,False,0.7
2025-03-27 09:13:03,u083,Employee,/admin/panel,login,CN,False,True,0.48
2025-03-16 00:04:05,u073,Guest,/vpn/connect,delete,UK,False,True,0.42
2025-04-08 16:42:32,u100,Employee,/dev/api,logout,UK,True,False,0.4
2025-03-19 07:12:08,u083,Admin,/email/inbox,login,UK,True,False,0.58
2025-03-18 12:59:50,u100,Guest,/admin/panel,login,DE,False,False,0.65
2025-03-30 20:22:12,u044,Guest,/vpn/connect,login,DE,True,False,0.55
2025-04-01 01:25:24,u062,Guest,/dev/api,upload,DE,True,False,0.83
2025-03-19 10:25:37,u014,Contractor,/vpn/connect,login,DE,True,True,0.16
2025-04-06 12:52:59,u065,Admin,/dev/api,login,IN,False,True,0.46
2025-03-16 06:12:33,u071,Admin,/email/inbox,upload,IN,False,True,0.11
2025-03-22 03:25:21,u080,Contractor,/files/projectX.docx,delete,DE,True,True,0.61
2025-04-08 17:33:43,u012,Guest,/dev/api,download,IN,False,True,0.88
2025-03-28 14:09:24,u025,Employee,/vpn/connect,logout,DE,True,True,0.94
2025-03-16 10:33:44,u070,Guest,/email/inbox,logout,CN,False,False,0.76
2025-03-14 16:31:45,u022,Guest,/dev/api,download,CN,False,True,0.83
2025-04-01 22:33:15,u099,Guest,/admin/panel,login,UK,False,False,0.92
2025-03-31 01:07:16,u091,Guest,/dev/api,delete,CN,False,False,0.43
2025-03-22 06:26:18,u002,Guest,/email/inbox,upload,CN,True,True,0.65
2025-04-10 06:28:32,u040,Guest,/files/projectX.docx,login,CN,False,True,0.01
2025-03-21 18:48:52,u080,Employee,/admin/panel,logout,IN,True,False,0.08
2025-03-22 10:44:48,u012,Employee,/email/inbox,delete,DE,False,True,0.67
2025-03-23 03:07:23,u087,Employee,/email/inbox,upload,IN,False,False,0.69
2025-03-22 08:54:08,u037,Contractor,/dev/api,login,US,True,True,0.62
2025-03-26 10:18:38,u029,Contractor,/dev/api,delete,UK,False,True,0.91
2025-03-30 14:08:44,u063,Guest,/vpn/connect,upload,IN,False,False,0.47
2025-03-15 19:28:04,u028,Contractor,/dev/api,logout,IN,False,False,0.62
2025-04-07 02:19:17,u021,Employee,/dev/api,upload,US,False,True,0.43
2025-04-02 23:30:28,u036,Employee,/admin/panel,download,DE,False,False,0.34
2025-03-16 19:08:34,u098,Contractor,/dev/api,delete,IN,False,False,0.99
2025-03-25 15:29:15,u028,Guest,/dev/api,upload,CN,True,True,0.03
2025-03-26 07:38:29,u011,Employee,/dev/api,delete,US,True,True,0.23
2025-03-28 07:44:35,u067,Contractor,/vpn/connect,upload,IN,False,False,0.54
2025-03-30 14:29:36,u065,Employee,/email/inbox,logout,US,True,False,0.59
2025-03-22 21:45:59,u082,Admin,/files/projectX.docx,login,CN,True,True,0.18
2025-03-26 05:11:26,u097,Guest,/files/projectX.docx,download,DE,False,False,0.04
2025-03-31 17:53:17,u094,Guest,/vpn/connect,download,IN,False,True,0.99
2025-03-25 15:02:19,u014,Guest,/files/projectX.docx,delete,DE,True,False,0.31
2025-03-22 14:18:55,u013,Contractor,/files/projectX.docx,upload,IN,True,True,0.92
2025-04-04 01:53:22,u073,Guest,/email/inbox,delete,UK,False,False,0.86
2025-04-06 02:59:56,u046,Admin,/admin/panel,upload,CN,True,True,0.61
2025-04-01 06:56:31,u034,Contractor,/dev/api,delete,CN,True,True,0.29
2025-04-11 02:23:56,u043,Guest,/admin/panel,download,IN,False,False,0.87
2025-03-21 08:27:43,u085,Admin,/admin/panel,upload,UK,True,False,1.0
2025-04-02 09:59:58,u099,Employee,/vpn/connect,logout,IN,True,True,0.79
2025-04-11 01:51:37,u017,Contractor,/files/projectX.docx,delete,US,False,True,0.51
2025-03-15 07:22:25,u015,Guest,/files/projectX.docx,delete,CN,True,False,0.71
2025-03-22 12:35:26,u076,Guest,/dev/api,download,DE,False,True,0.05
2025-04-11 23:41:09,u100,Admin,/email/inbox,upload,DE,False,False,0.83
2025-03-14 22:15:01,u049,Admin,/files/projectX.docx,logout,UK,True,False,0.79
2025-04-02 13:57:29,u071,Contractor,/dev/api,login,DE,False,False,0.72
2025-03-23 00:02:00,u051,Guest,/admin/panel,download,IN,True,True,0.06
2025-03-21 21:08:21,u002,Employee,/vpn/connect,delete,DE,False,True,0.9
2025-03-15 14:24:47,u047,Employee,/dev/api,delete,DE,True,True,0.94
2025-03-15 21:00:12,u096,Admin,/admin/panel,login,DE,False,False,0.68
2025-03-30 08:22:54,u076,Employee,/vpn/connect,delete,CN,False,True,0.05
2025-04-08 09:58:41,u063,Guest,/files/projectX.docx,login,IN,True,False,0.27
2025-03-14 19:59:23,u085,Contractor,/files/projectX.docx,login,US,True,True,0.87
2025-03-16 12:10:05,u071,Guest,/vpn/connect,upload,US,False,False,0.33
2025-03-16 22:40:51,u070,Guest,/vpn/connect,upload,CN,False,False,0.1
2025-03-20 02:03:30,u084,Employee,/admin/panel,upload,US,True,False,0.02
2025-04-11 11:16:39,u026,Employee,/admin/panel,logout,DE,False,True,0.55
2025-04-13 08:06:06,u086,Admin,/email/inbox,upload,DE,False,True,0.4
2025-03-21 19:45:34,u063,Contractor,/admin/panel,login,US,True,False,0.08
2025-03-22 02:07:04,u026,Employee,/dev/api,logout,US,False,False,0.67
2025-04-02 02:16:06,u095,Employee,/vpn/connect,download,CN,True,False,0.89
2025-03-15 22:29:22,u068,Guest,/dev/api,logout,UK,True,True,0.73
2025-04-03 23:32:49,u061,Admin,/email/inbox,logout,IN,False,False,0.61
2025-04-04 19:58:01,u034,Guest,/files/projectX.docx,logout,DE,True,False,0.09
2025-04-11 05:30:06,u014,Contractor,/admin/panel,download,US,False,True,0.16
2025-03-30 19:33:59,u049,Employee,/email/inbox,login,UK,False,True,0.08
2025-03-26 16:34:32,u078,Employee,/admin/panel,logout,UK,False,False,0.14
2025-03-21 08:16:02,u090,Employee,/files/projectX.docx,delete,DE,True,False,0.59
2025-04-01 07:48:16,u090,Guest,/admin/panel,download,CN,True,False,0.7
2025-04-08 10:10:11,u062,Contractor,/admin/panel,login,UK,False,False,0.83
2025-03-25 04:06:47,u053,Contractor,/vpn/connect,download,DE,True,False,0.23
2025-04-09 13:04:42,u038,Employee,/admin/panel,upload,CN,False,True,0.51
2025-04-03 02:10:05,u084,Employee,/admin/panel,logout,DE,True,True,0.9
2025-03-18 04:47:24,u086,Contractor,/dev/api,logout,DE,False,True,0.35
2025-03-20 22:54:28,u095,Admin,/vpn/connect,login,IN,True,False,0.1
2025-04-03 10:45:21,u070,Employee,/admin/panel,download,US,False,False,0.06
2025-04-11 03:14:50,u050,Employee,/admin/panel,upload,US,False,False,0.91
2025-03-31 16:09:11,u054,Admin,/email/inbox,delete,DE,True,False,0.24
2025-03-19 08:10:46,u074,Contractor,/files/projectX.docx,upload,IN,True,False,0.99
2025-04-04 14:27:52,u077,Employee,/admin/panel,delete,UK,False,True,0.07
2025-04-04 19:42:02,u095,Admin,/files/projectX.docx,delete,CN,True,True,0.14
2025-03-26 13:52:49,u029,Contractor,/admin/panel,delete,IN,True,True,0.58
2025-04-06 12:35:37,u068,Guest,/vpn/connect,logout,UK,False,True,0.2
2025-04-02 04:27:52,u029,Employee,/files/projectX.docx,upload,UK,True,False,0.03
2025-03-25 13:51:56,u070,Admin,/admin/panel,login,IN,False,False,0.13
2025-04-02 19:42:07,u007,Admin,/vpn/connect,delete,DE,False,False,0.52
2025-03-26 07:22:00,u050,Contractor,/dev/api,upload,UK,False,True,0.07
2025-04-07 00:18:05,u079,Employee,/files/projectX.docx,download,UK,False,False,0.76
2025-04-02 22:17:25,u092,Employee,/vpn/connect,upload,IN,False,False,0.47
2025-04-11 21:02:04,u002,Admin,/admin/panel,upload,CN,True,False,0.48
2025-03-18 00:05:39,u086,Admin,/dev/api,upload,UK,True,True,0.52
2025-03-26 21:42:49,u080,Admin,/dev/api,upload,IN,False,True,0.76
2025-03-28 01:06:02,u082,Guest,/files/projectX.docx,delete,US,True,False,0.64
2025-04-09 05:11:59,u028,Contractor,/admin/panel,delete,DE,True,True,0.32
2025-04-01 16:51:26,u097,Guest,/email/inbox,login,UK,True,False,0.62
2025-04-09 23:33:17,u049,Guest,/files/projectX.docx,login,IN,True,True,0.5
2025-03-15 16:59:48,u001,Contractor,/files/projectX.docx,download,IN,True,False,0.96
2025-04-12 23:25:57,u018,Employee,/files/projectX.docx,upload,IN,True,True,0.15
2025-04-13 08:15:13,u060,Contractor,/files/projectX.docx,logout,IN,True,False,0.57
2025-04-06 16:34:27,u041,Admin,/vpn/connect,upload,DE,True,True,0.01
2025-03-26 03:49:39,u085,Contractor,/files/projectX.docx,delete,IN,True,False,0.75
2025-03-28 01:34:28,u028,Admin,/email/inbox,download,DE,False,False,0.29
2025-03-16 14:38:25,u033,Admin,/vpn/connect,download,IN,False,True,0.8
2025-04-13 07:30:37,u071,Contractor,/email/inbox,download,US,False,False,0.85
2025-03-30 06:20:21,u088,Guest,/dev/api,login,UK,False,False,0.41
