UserID,Action,Timestamp,AssetID,Risk Score,Success,AssetType,RiskLevel,Role,Department,ZeroTrustPolicy,ControlID,ControlType,Status,MITRE_Tactic,Password Age,Role Risk Weight,Enhanced Risk Score,At Risk
user_86,Network Access,2025-01-08 01:00:00,asset_78,68,True,Router,High,Employee,Finance,Require MFA,,,,,70,0.5,0.3134586084306755,False
user_76,Admin Action,2025-01-08 02:00:00,asset_83,21,True,Endpoint,High,Manager,Finance,Require MFA,,,,T1071,24,0.7,0.15297105129507363,False
user_13,Admin Action,2025-01-08 03:00:00,asset_41,10,True,Router,High,Contractor,Marketing,Segregation of Duties,,,,T1071,111,0.6,0.20017775520568817,False
user_12,Login,2025-01-08 04:00:00,asset_89,92,True,Switch,Medium,Manager,Finance,Segregation of Duties,,,,T1071,60,0.7,0.4083460301337397,False
user_67,Admin Action,2025-01-08 05:00:00,asset_81,30,False,Database,High,Admin,IT,Require MFA,,,,T1071,64,0.9,0.4582698493313018,False
user_19,Network Access,2025-01-08 06:00:00,asset_99,59,False,Router,Medium,Employee,Marketing,Require MFA,,,,,49,0.5,0.46272219400711023,False
user_7,Network Access,2025-01-08 07:00:00,asset_25,99,False,Router,High,Manager,Finance,Least Privilege,control_2,Least Privilege,Enabled,,44,0.7,0.6116810563737938,False
user_42,Privilege Escalation,2025-01-08 08:00:00,asset_22,37,True,Endpoint,High,Employee,Sales,Role-based Access,,,,T1098,103,0.5,0.25639072287116976,False
user_2,Admin Action,2025-01-08 09:00:00,asset_81,93,True,Database,High,Intern,HR,Least Privilege,control_2,Least Privilege,Enabled,T1071,163,0.3,0.4597934653800576,False
user_9,Admin Action,2025-01-08 10:00:00,asset_81,41,False,Database,High,Contractor,IT,Role-based Access,,,,T1071,176,0.6,0.5667428474691045,False
user_45,File Access,2025-01-08 11:00:00,asset_20,48,False,Firewall,High,Contractor,HR,Least Privilege,control_2,Least Privilege,Enabled,T1086,57,0.6,0.4549940748264771,False
user_1,Login,2025-01-08 12:00:00,asset_71,80,False,Switch,Low,Admin,IT,Segregation of Duties,,,,T1071,171,0.9,0.7293380734721517,True
user_52,File Access,2025-01-08 13:00:00,asset_69,18,False,Firewall,High,Admin,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1086,145,0.9,0.512409006263755,False
user_36,Network Access,2025-01-08 14:00:00,asset_13,59,True,Switch,Medium,Intern,Sales,Require MFA,,,,,160,0.3,0.35341120704249196,False
user_99,Login,2025-01-08 15:00:00,asset_18,19,True,Server,Medium,Contractor,IT,Role-based Access,,,,T1071,43,0.6,0.1514728288471305,False
user_21,Network Access,2025-01-08 16:00:00,asset_8,4,True,Switch,High,Employee,Marketing,Least Privilege,control_2,Least Privilege,Enabled,,138,0.5,0.19549686812256645,False
user_57,Network Access,2025-01-08 17:00:00,asset_21,23,True,Server,Low,Employee,IT,Role-based Access,,,,,173,0.5,0.29217877094972067,False
user_15,Admin Action,2025-01-08 18:00:00,asset_85,5,False,Router,High,Employee,Sales,Least Privilege,control_2,Least Privilege,Enabled,T1071,98,0.5,0.35383443372270185,False
user_37,Admin Action,2025-01-08 19:00:00,asset_64,94,True,Firewall,Low,Employee,IT,Require MFA,,,,T1071,33,0.5,0.3509057050956493,False
user_35,Privilege Escalation,2025-01-08 20:00:00,asset_93,86,False,Firewall,Medium,Employee,IT,Require MFA,,,,T1098,7,0.5,0.49761300152361604,False
user_13,Login,2025-01-08 21:00:00,asset_53,83,True,Server,High,Contractor,Marketing,Segregation of Duties,,,,T1071,172,0.6,0.48954630099881496,False
user_51,File Access,2025-01-08 22:00:00,asset_56,73,False,Server,High,Admin,Sales,Require MFA,,,,T1086,72,0.9,0.5975114271203656,False
user_56,File Access,2025-01-08 23:00:00,asset_40,63,False,Database,Low,Intern,Sales,Require MFA,,,,T1086,52,0.3,0.4448620281022516,False
user_51,File Access,2025-01-09 00:00:00,asset_73,78,True,Switch,High,Admin,Sales,Require MFA,,,,T1086,122,0.9,0.4685288640595904,False
user_51,Network Access,2025-01-09 01:00:00,asset_49,79,False,Endpoint,Low,Admin,Sales,Require MFA,,,,,172,0.9,0.7274250888776028,True
user_58,Network Access,2025-01-09 02:00:00,asset_70,11,False,Workstation,Medium,Contractor,Marketing,Segregation of Duties,,,,,176,0.6,0.4758337565600136,False
user_22,Admin Action,2025-01-09 03:00:00,asset_69,5,False,Firewall,High,Intern,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1071,64,0.3,0.2825122735737261,False
user_47,File Access,2025-01-09 04:00:00,asset_70,7,True,Workstation,Medium,Intern,IT,Role-based Access,,,,T1086,42,0.3,0.06399187404773998,False
user_77,Privilege Escalation,2025-01-09 05:00:00,asset_18,41,False,Server,Medium,Manager,IT,Role-based Access,,,,T1098,46,0.7,0.43815811748772643,False
user_92,Network Access,2025-01-09 06:00:00,asset_15,39,True,Workstation,Medium,Manager,HR,Segregation of Duties,,,,,120,0.7,0.3147790756729304,False
user_39,Privilege Escalation,2025-01-09 07:00:00,asset_65,80,True,Switch,High,Employee,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1098,11,0.5,0.28390045708481465,False
user_6,Login,2025-01-09 08:00:00,asset_28,29,True,Workstation,Medium,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1071,78,0.9,0.2708820044015575,False
user_91,Login,2025-01-09 09:00:00,asset_20,35,True,Firewall,High,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1071,173,0.9,0.3952090739800237,False
user_67,Admin Action,2025-01-09 10:00:00,asset_76,64,False,Server,Medium,Admin,IT,Require MFA,,,,T1071,114,0.9,0.6171660741493143,False
user_31,Login,2025-01-09 11:00:00,asset_30,6,True,Router,High,Employee,Marketing,Role-based Access,,,,T1071,78,0.5,0.13451836803792114,False
user_14,Login,2025-01-09 12:00:00,asset_67,85,False,Workstation,High,Manager,IT,Require MFA,,,,T1071,147,0.7,0.6843406128322329,False
user_43,Network Access,2025-01-09 13:00:00,asset_72,32,False,Database,Low,Manager,Sales,Role-based Access,,,,,32,0.7,0.3952429321144405,False
user_98,Privilege Escalation,2025-01-09 14:00:00,asset_30,42,False,Router,High,Employee,HR,Least Privilege,control_2,Least Privilege,Enabled,T1098,145,0.5,0.5184696123243608,False
user_42,File Access,2025-01-09 15:00:00,asset_53,26,True,Server,High,Employee,Sales,Role-based Access,,,,T1086,38,0.5,0.1504316912138141,False
user_48,Login,2025-01-09 16:00:00,asset_10,50,True,Firewall,Medium,Contractor,Sales,Require MFA,,,,T1071,145,0.6,0.35937870323345183,False
user_51,Privilege Escalation,2025-01-09 17:00:00,asset_55,45,True,Switch,Low,Admin,Sales,Require MFA,,,,T1098,179,0.9,0.4322160148975791,False
user_95,Network Access,2025-01-09 18:00:00,asset_97,60,True,Router,Low,Contractor,HR,Role-based Access,,,,,23,0.6,0.25336888437447097,False
user_99,File Access,2025-01-09 19:00:00,asset_53,70,False,Server,High,Contractor,IT,Role-based Access,,,,T1086,106,0.6,0.5764093448450991,False
user_88,Login,2025-01-09 20:00:00,asset_89,29,False,Switch,Medium,Intern,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1071,39,0.3,0.3273065854071441,False
user_61,Privilege Escalation,2025-01-09 21:00:00,asset_89,6,True,Switch,Medium,Employee,Marketing,Segregation of Duties,,,,T1098,66,0.5,0.12111054680887084,False
user_29,Privilege Escalation,2025-01-09 22:00:00,asset_43,39,False,Workstation,Low,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1098,127,0.9,0.5559336380565432,False
user_22,File Access,2025-01-09 23:00:00,asset_91,2,False,Switch,High,Intern,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1086,121,0.3,0.3371085153208058,False
user_26,Admin Action,2025-01-10 00:00:00,asset_2,94,True,Router,Medium,Employee,Sales,Role-based Access,,,,T1071,77,0.5,0.40006771626883364,False
user_12,Network Access,2025-01-10 01:00:00,asset_62,93,True,Workstation,Low,Manager,Finance,Segregation of Duties,,,,,28,0.7,0.3756221432199086,False
user_45,Privilege Escalation,2025-01-10 02:00:00,asset_6,51,True,Workstation,High,Contractor,HR,Least Privilege,control_2,Least Privilege,Enabled,T1098,140,0.6,0.35682241408498394,False
user_33,Network Access,2025-01-10 03:00:00,asset_21,33,False,Server,Low,Admin,Marketing,Require MFA,,,,,153,0.9,0.5668020992043339,False
user_97,Network Access,2025-01-10 04:00:00,asset_67,61,True,Workstation,High,Employee,IT,Least Privilege,control_2,Least Privilege,Enabled,,79,0.5,0.30230235314034204,False
user_55,File Access,2025-01-10 05:00:00,asset_57,4,True,Server,High,Admin,IT,Role-based Access,,,,T1086,122,0.9,0.24428643981716608,False
user_91,Network Access,2025-01-10 06:00:00,asset_59,68,False,Endpoint,Medium,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,,9,0.9,0.5119688505163367,False
user_47,Admin Action,2025-01-10 07:00:00,asset_32,27,False,Router,High,Intern,IT,Role-based Access,,,,T1071,102,0.3,0.391637040799052,False
user_51,File Access,2025-01-10 08:00:00,asset_47,44,True,Switch,High,Admin,Sales,Require MFA,,,,T1086,116,0.9,0.3587946504147621,False
user_84,File Access,2025-01-10 09:00:00,asset_52,17,False,Router,Low,Employee,Finance,Segregation of Duties,,,,T1086,45,0.5,0.33098019299136616,False
user_10,Network Access,2025-01-10 10:00:00,asset_90,90,True,Workstation,High,Admin,Finance,Least Privilege,control_2,Least Privilege,Enabled,,87,0.9,0.4657863551718301,False
user_39,Admin Action,2025-01-10 11:00:00,asset_49,36,False,Endpoint,Low,Employee,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1071,169,0.5,0.5271034366006433,False
user_95,Privilege Escalation,2025-01-10 12:00:00,asset_50,51,False,Router,Medium,Contractor,HR,Role-based Access,,,,T1098,127,0.6,0.5422972744201795,False
user_77,Admin Action,2025-01-10 13:00:00,asset_23,99,False,Firewall,Medium,Manager,IT,Role-based Access,,,,T1071,103,0.7,0.6776028440832911,False
user_94,File Access,2025-01-10 14:00:00,asset_96,40,True,Switch,Medium,Employee,HR,Least Privilege,control_2,Least Privilege,Enabled,T1086,177,0.5,0.34816319620788894,False
user_14,Privilege Escalation,2025-01-10 15:00:00,asset_71,63,True,Switch,Low,Manager,IT,Require MFA,,,,T1098,159,0.7,0.43108176739461657,False
user_7,Network Access,2025-01-10 16:00:00,asset_35,53,False,Firewall,High,Manager,Finance,Least Privilege,control_2,Least Privilege,Enabled,,171,0.7,0.6141865583206365,False
user_50,Admin Action,2025-01-10 17:00:00,asset_77,82,True,Workstation,Low,Contractor,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1071,58,0.6,0.3591416962925343,False
user_14,Login,2025-01-10 18:00:00,asset_24,64,True,Router,Medium,Manager,IT,Require MFA,,,,T1071,74,0.7,0.33914000338581346,False
user_35,Admin Action,2025-01-10 19:00:00,asset_56,10,False,Server,High,Employee,IT,Require MFA,,,,T1071,139,0.5,0.41479600474013884,False
user_31,Login,2025-01-10 20:00:00,asset_27,90,True,Switch,Medium,Employee,Marketing,Role-based Access,,,,T1071,166,0.5,0.4873878449297444,False
user_1,Admin Action,2025-01-10 21:00:00,asset_49,83,True,Endpoint,Low,Admin,IT,Segregation of Duties,,,,T1071,141,0.9,0.504909429490435,False
user_23,Privilege Escalation,2025-01-10 22:00:00,asset_3,12,False,Router,Low,Admin,Sales,Role-based Access,,,,T1098,141,0.9,0.48975791433891996,False
user_40,Admin Action,2025-01-10 23:00:00,asset_55,46,False,Switch,Low,Manager,Marketing,Segregation of Duties,,,,T1071,9,0.7,0.4119688505163366,False
user_52,Login,2025-01-11 00:00:00,asset_1,88,False,Switch,High,Admin,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1071,29,0.9,0.594921279837481,False
user_54,File Access,2025-01-11 01:00:00,asset_86,63,False,Router,High,Contractor,IT,Segregation of Duties,,,,T1086,172,0.6,0.6289402403927544,False
user_80,Admin Action,2025-01-11 02:00:00,asset_90,48,True,Workstation,High,Manager,IT,Segregation of Duties,,,,T1071,49,0.7,0.26272219400711017,False
user_75,File Access,2025-01-11 03:00:00,asset_77,78,False,Workstation,Low,Manager,Marketing,Require MFA,,,,T1086,42,0.7,0.5458100558659218,False
user_26,Privilege Escalation,2025-01-11 04:00:00,asset_91,78,True,Switch,High,Employee,Sales,Role-based Access,,,,T1098,37,0.5,0.3068901303538175,False
user_58,Login,2025-01-11 05:00:00,asset_43,34,False,Workstation,Low,Contractor,Marketing,Segregation of Duties,,,,T1071,153,0.6,0.5198324022346369,False
user_81,Admin Action,2025-01-11 06:00:00,asset_24,12,False,Router,Medium,Contractor,IT,Role-based Access,,,,T1071,108,0.6,0.4028864059590317,False
user_83,Admin Action,2025-01-11 07:00:00,asset_2,62,False,Router,Medium,Admin,IT,Least Privilege,control_2,Least Privilege,Enabled,T1071,39,0.9,0.5273065854071441,False
user_98,Privilege Escalation,2025-01-11 08:00:00,asset_97,20,False,Router,Low,Employee,HR,Least Privilege,control_2,Least Privilege,Enabled,T1098,35,0.5,0.3288979177247334,False
user_58,Network Access,2025-01-11 09:00:00,asset_23,92,False,Firewall,Medium,Contractor,Marketing,Segregation of Duties,,,,,17,0.6,0.5436346707296429,False
user_27,Privilege Escalation,2025-01-11 10:00:00,asset_85,6,True,Router,High,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1098,138,0.9,0.26822414084983914,False
user_71,Privilege Escalation,2025-01-11 11:00:00,asset_24,86,True,Router,Medium,Contractor,HR,Require MFA,,,,T1098,36,0.6,0.3466819028271542,False
user_75,File Access,2025-01-11 12:00:00,asset_16,62,False,Database,Low,Manager,Marketing,Require MFA,,,,T1086,48,0.7,0.5040291179955985,False
user_12,File Access,2025-01-11 13:00:00,asset_55,97,False,Switch,Low,Manager,Finance,Segregation of Duties,,,,T1086,26,0.7,0.5855087184696124,False
user_28,Network Access,2025-01-11 14:00:00,asset_15,59,True,Workstation,Medium,Admin,Finance,Least Privilege,control_2,Least Privilege,Enabled,,55,0.9,0.33609277128830206,False
user_32,Admin Action,2025-01-11 15:00:00,asset_86,33,True,Router,High,Manager,Sales,Segregation of Duties,,,,T1071,159,0.7,0.3401726764855256,False
user_73,Network Access,2025-01-11 16:00:00,asset_44,72,True,Server,High,Intern,Sales,Role-based Access,,,,,159,0.3,0.3916878280006772,False
user_55,Admin Action,2025-01-11 17:00:00,asset_9,6,True,Firewall,High,Admin,IT,Role-based Access,,,,T1071,106,0.9,0.2324699509057051,False
user_50,Admin Action,2025-01-11 18:00:00,asset_27,11,False,Switch,Medium,Contractor,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1071,176,0.6,0.4758337565600136,False
user_29,Network Access,2025-01-11 19:00:00,asset_4,51,True,Switch,Low,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,,171,0.9,0.4414592855933639,False
user_60,File Access,2025-01-11 20:00:00,asset_79,63,False,Database,Medium,Employee,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1086,136,0.5,0.5720501100389369,False
user_83,Privilege Escalation,2025-01-11 21:00:00,asset_74,31,True,Server,Low,Admin,IT,Least Privilege,control_2,Least Privilege,Enabled,T1098,37,0.9,0.23113255459624177,False
user_18,File Access,2025-01-11 22:00:00,asset_40,28,True,Database,Low,Intern,IT,Role-based Access,,,,T1086,19,0.3,0.10192991366175726,False
user_66,Privilege Escalation,2025-01-11 23:00:00,asset_55,6,False,Switch,Low,Employee,Sales,Require MFA,,,,T1098,163,0.5,0.4294904350770272,False
user_93,Admin Action,2025-01-12 00:00:00,asset_15,66,False,Workstation,Medium,Admin,Finance,Role-based Access,,,,T1071,66,0.9,0.5695953952937194,False
user_93,File Access,2025-01-12 01:00:00,asset_58,65,True,Server,Low,Admin,Finance,Role-based Access,,,,T1086,123,0.9,0.4302522431014051,False
user_38,Admin Action,2025-01-12 02:00:00,asset_9,50,False,Firewall,High,Intern,Marketing,Segregation of Duties,,,,T1071,162,0.3,0.5283731166412731,False
user_28,Network Access,2025-01-12 03:00:00,asset_27,91,False,Switch,Medium,Admin,Finance,Least Privilege,control_2,Least Privilege,Enabled,,63,0.9,0.6420010157440326,False
user_60,Admin Action,2025-01-12 04:00:00,asset_31,49,True,Database,Low,Employee,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1071,94,0.5,0.28269849331301844,False
user_6,Network Access,2025-01-12 05:00:00,asset_30,20,True,Router,High,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,,133,0.9,0.3050617910953107,False
user_79,Login,2025-01-12 06:00:00,asset_13,87,True,Switch,Medium,Contractor,Sales,Require MFA,,,,T1071,111,0.6,0.4335110885390215,False
user_53,File Access,2025-01-12 07:00:00,asset_23,99,True,Firewall,Medium,Contractor,Sales,Segregation of Duties,,,,T1086,158,0.6,0.5223886913831048,False
user_20,Login,2025-01-12 08:00:00,asset_57,82,False,Server,High,Contractor,Sales,Least Privilege,control_2,Least Privilege,Enabled,T1071,127,0.6,0.6362366683595734,False
user_27,Login,2025-01-12 09:00:00,asset_61,21,True,Firewall,Low,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1071,138,0.9,0.31367868630438467,False
user_20,Network Access,2025-01-12 10:00:00,asset_65,38,False,Switch,High,Contractor,Sales,Least Privilege,control_2,Least Privilege,Enabled,,102,0.6,0.4749703741323853,False
user_19,Network Access,2025-01-12 11:00:00,asset_62,39,True,Workstation,Low,Employee,Marketing,Require MFA,,,,,144,0.5,0.30826138479769766,False
user_74,Privilege Escalation,2025-01-12 12:00:00,asset_69,81,False,Firewall,High,Employee,Marketing,Require MFA,,,,T1098,82,0.5,0.5662603690536652,False
user_72,Network Access,2025-01-12 13:00:00,asset_78,25,False,Router,High,Admin,HR,Require MFA,,,,,156,0.9,0.5459116302691722,False
user_91,Login,2025-01-12 14:00:00,asset_4,80,True,Switch,Low,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1071,38,0.9,0.3807347215168445,False
user_12,Privilege Escalation,2025-01-12 15:00:00,asset_45,84,False,Router,High,Manager,Finance,Segregation of Duties,,,,T1098,170,0.7,0.7070086338242763,True
user_62,File Access,2025-01-12 16:00:00,asset_37,51,False,Endpoint,Medium,Employee,IT,Role-based Access,,,,T1086,69,0.5,0.46082613847976983,False
user_38,Login,2025-01-12 17:00:00,asset_45,71,True,Router,High,Intern,Marketing,Segregation of Duties,,,,T1071,125,0.3,0.3506686981547317,False
user_34,Login,2025-01-12 18:00:00,asset_34,97,True,Switch,Low,Contractor,Finance,Require MFA,,,,T1071,106,0.6,0.45822752666328087,False
user_58,File Access,2025-01-12 19:00:00,asset_72,87,False,Database,Low,Contractor,Marketing,Segregation of Duties,,,,T1086,131,0.6,0.6558574572541054,False
user_52,Privilege Escalation,2025-01-12 20:00:00,asset_71,93,True,Switch,Low,Admin,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1098,19,0.9,0.3988996106314542,False
user_60,Login,2025-01-12 21:00:00,asset_11,8,True,Switch,Medium,Employee,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1071,57,0.5,0.11711528694768919,False
user_76,Admin Action,2025-01-12 22:00:00,asset_57,99,True,Server,High,Manager,Finance,Require MFA,,,,T1071,100,0.7,0.47425088877602845,False
user_85,Login,2025-01-12 23:00:00,asset_79,39,False,Database,Medium,Admin,Marketing,Require MFA,,,,T1071,76,0.9,0.49895039783307943,False
user_28,File Access,2025-01-13 00:00:00,asset_72,100,True,Database,Low,Admin,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1086,127,0.9,0.5407821229050279,False
user_57,Login,2025-01-13 01:00:00,asset_11,80,True,Switch,Medium,Employee,IT,Role-based Access,,,,T1071,128,0.5,0.41462671406805485,False
user_72,Admin Action,2025-01-13 02:00:00,asset_51,23,True,Workstation,Low,Admin,HR,Require MFA,,,,T1071,129,0.9,0.309683426443203,False
user_84,Login,2025-01-13 03:00:00,asset_15,13,True,Workstation,Medium,Employee,Finance,Segregation of Duties,,,,T1071,87,0.5,0.16578635517183005,False
user_11,Privilege Escalation,2025-01-13 04:00:00,asset_5,67,True,Endpoint,High,Intern,Finance,Require MFA,,,,T1098,95,0.3,0.30502793296089387,False
user_15,Network Access,2025-01-13 05:00:00,asset_94,62,True,Workstation,Medium,Employee,Sales,Least Privilege,control_2,Least Privilege,Enabled,,97,0.5,0.32544438801422043,False
user_3,Login,2025-01-13 06:00:00,asset_68,1,True,Router,Medium,Contractor,Marketing,Require MFA,,,,T1071,151,0.6,0.2175977653631285,False
user_16,Login,2025-01-13 07:00:00,asset_20,39,False,Firewall,High,Manager,IT,Role-based Access,,,,T1071,49,0.7,0.43544946673438295,False
user_77,Network Access,2025-01-13 08:00:00,asset_76,79,False,Server,Medium,Manager,IT,Role-based Access,,,,,16,0.7,0.5197900795666159,False
user_21,Admin Action,2025-01-13 09:00:00,asset_67,84,True,Workstation,High,Employee,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1071,176,0.5,0.4803792111054681,False
user_49,Network Access,2025-01-13 10:00:00,asset_61,34,True,Firewall,Low,Manager,IT,Segregation of Duties,,,,,11,0.7,0.17783985102420857,False
user_59,Privilege Escalation,2025-01-13 11:00:00,asset_38,93,False,Endpoint,High,Manager,Marketing,Role-based Access,,,,T1098,140,0.7,0.7007618080243778,True
user_46,Network Access,2025-01-13 12:00:00,asset_51,84,False,Workstation,Low,Manager,Finance,Least Privilege,control_2,Least Privilege,Enabled,,121,0.7,0.652260030472321,False
user_1,Privilege Escalation,2025-01-13 13:00:00,asset_71,91,True,Switch,Low,Admin,IT,Segregation of Duties,,,,T1098,84,0.9,0.4654647028948705,False
user_76,File Access,2025-01-13 14:00:00,asset_75,58,False,Server,Low,Manager,Finance,Require MFA,,,,T1086,90,0.7,0.5388352801760623,False
user_7,Privilege Escalation,2025-01-13 15:00:00,asset_42,8,False,Switch,Low,Manager,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1098,74,0.7,0.36944303368884374,False
user_71,Admin Action,2025-01-13 16:00:00,asset_41,91,False,Router,High,Contractor,HR,Require MFA,,,,T1071,58,0.6,0.5864144235652615,False
user_6,Admin Action,2025-01-13 17:00:00,asset_1,98,False,Switch,High,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1071,100,0.9,0.7045539190790588,True
user_21,File Access,2025-01-13 18:00:00,asset_82,22,True,Database,Medium,Employee,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1086,40,0.5,0.14054511596411037,False
user_78,Admin Action,2025-01-13 19:00:00,asset_9,92,False,Firewall,High,Intern,IT,Role-based Access,,,,T1071,119,0.3,0.6076011511765702,False
user_67,Privilege Escalation,2025-01-13 20:00:00,asset_93,17,True,Firewall,Medium,Admin,IT,Require MFA,,,,T1098,41,0.9,0.1931775859150161,False
user_26,Login,2025-01-13 21:00:00,asset_88,57,True,Database,Low,Employee,Sales,Role-based Access,,,,T1071,42,0.5,0.24884035889622483,False
user_39,Network Access,2025-01-13 22:00:00,asset_81,46,False,Database,High,Employee,Finance,Least Privilege,control_2,Least Privilege,Enabled,,169,0.5,0.5574064669036736,False
user_41,Network Access,2025-01-13 23:00:00,asset_22,9,True,Endpoint,High,Contractor,Finance,Segregation of Duties,,,,,74,0.6,0.1558066700524801,False
user_8,Network Access,2025-01-14 00:00:00,asset_96,45,True,Switch,Medium,Contractor,HR,Require MFA,,,,,37,0.6,0.22355679702048417,False
user_64,Login,2025-01-14 01:00:00,asset_13,76,False,Switch,Medium,Manager,IT,Least Privilege,control_2,Least Privilege,Enabled,T1071,68,0.7,0.5687997291349247,False
user_62,Admin Action,2025-01-14 02:00:00,asset_79,25,False,Database,Medium,Employee,IT,Role-based Access,,,,T1071,49,0.5,0.3596918909768072,False
user_32,Privilege Escalation,2025-01-14 03:00:00,asset_35,67,True,Firewall,High,Manager,Sales,Segregation of Duties,,,,T1098,92,0.7,0.36834264432029795,False
user_29,Login,2025-01-14 04:00:00,asset_77,93,True,Workstation,Low,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1071,169,0.9,0.5664973759945827,False
user_86,Network Access,2025-01-14 05:00:00,asset_35,68,False,Firewall,High,Employee,Finance,Require MFA,,,,,97,0.5,0.5436262061960386,False
user_83,File Access,2025-01-14 06:00:00,asset_54,27,True,Router,Low,Admin,IT,Least Privilege,control_2,Least Privilege,Enabled,T1086,24,0.9,0.20448620281022517,False
user_33,File Access,2025-01-14 07:00:00,asset_18,34,False,Server,Medium,Admin,Marketing,Require MFA,,,,T1086,34,0.9,0.4368715083798883,False
user_79,Login,2025-01-14 08:00:00,asset_22,79,True,Endpoint,High,Contractor,Sales,Require MFA,,,,T1071,64,0.6,0.3567546978161504,False
user_7,Network Access,2025-01-14 09:00:00,asset_56,19,False,Server,High,Manager,Finance,Least Privilege,control_2,Least Privilege,Enabled,,97,0.7,0.4284746910445234,False
user_9,Admin Action,2025-01-14 10:00:00,asset_39,61,True,Endpoint,Medium,Contractor,IT,Role-based Access,,,,T1071,58,0.6,0.2955053326561707,False
user_27,Admin Action,2025-01-14 11:00:00,asset_83,56,False,Endpoint,High,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1071,78,0.9,0.5527001862197394,False
user_50,Admin Action,2025-01-14 12:00:00,asset_46,4,False,Workstation,Medium,Contractor,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1071,20,0.6,0.2803199593702387,False
user_67,Privilege Escalation,2025-01-14 13:00:00,asset_12,88,False,Switch,High,Admin,IT,Require MFA,,,,T1098,75,0.9,0.6463179278821738,False
user_69,Login,2025-01-14 14:00:00,asset_35,100,False,Firewall,High,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1071,39,0.9,0.6424581005586592,False
user_39,File Access,2025-01-14 15:00:00,asset_37,81,False,Endpoint,Medium,Employee,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1086,156,0.5,0.6489419332994752,False
user_63,Network Access,2025-01-14 16:00:00,asset_73,79,False,Switch,High,Intern,Sales,Least Privilege,control_2,Least Privilege,Enabled,,164,0.3,0.6184865413915694,False
user_65,Admin Action,2025-01-14 17:00:00,asset_50,68,False,Router,Medium,Contractor,IT,Role-based Access,,,,T1071,46,0.6,0.5033096326392417,False
user_39,File Access,2025-01-14 18:00:00,asset_92,9,True,Workstation,Low,Employee,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1086,16,0.5,0.07433553411207042,False
user_60,Login,2025-01-14 19:00:00,asset_79,20,True,Database,Medium,Employee,Marketing,Least Privilege,control_2,Least Privilege,Enabled,T1071,26,0.5,0.11884205180294566,False
user_97,Admin Action,2025-01-14 20:00:00,asset_69,60,True,Firewall,High,Employee,IT,Least Privilege,control_2,Least Privilege,Enabled,T1071,129,0.5,0.35513797189774843,False
user_6,File Access,2025-01-14 21:00:00,asset_98,39,False,Database,Low,Admin,HR,Least Privilege,control_2,Least Privilege,Enabled,T1086,130,0.9,0.5592855933638057,False
user_22,File Access,2025-01-14 22:00:00,asset_69,38,True,Firewall,High,Intern,Finance,Least Privilege,control_2,Least Privilege,Enabled,T1086,167,0.3,0.2975960724564077,False
user_13,Privilege Escalation,2025-01-14 23:00:00,asset_1,29,True,Switch,High,Contractor,Marketing,Segregation of Duties,,,,T1098,62,0.6,0.20300490942949043,False
user_59,Network Access,2025-01-15 00:00:00,asset_48,74,True,Router,Medium,Manager,Marketing,Role-based Access,,,,,84,0.7,0.3806162180463857,False
user_67,Network Access,2025-01-15 01:00:00,asset_56,32,True,Server,High,Admin,IT,Require MFA,,,,,162,0.9,0.3738276620958185,False
user_70,Login,2025-01-15 02:00:00,asset_38,20,True,Endpoint,High,Manager,IT,Role-based Access,,,,T1071,117,0.7,0.2538513627899103,False
